'MTV%20Burg','71398,TTVSH','MTV Burg'
'MTV%20D%C3%A4nischenhagen','71016,TTVSH','MTV Dänischenhagen'
'MTV%20Ellerhoop','70689,TTVSH','MTV Ellerhoop'
'MTV%20Gelting','71470,TTVSH','MTV Gelting'
'MTV%20Heide','70003,TTVSH','MTV Heide'
'MTV%20Horst','71227,TTVSH','MTV Horst'
'MTV%20Itzehoe','71596,TTVSH','MTV Itzehoe'
'MTV%20L%C3%BCbeck','70299,TTVSH','MTV Lübeck'
'MTV%20Schwabstedt','70416,TTVSH','MTV Schwabstedt'
'MTV%20St.%20Michaelisdonn','70016,TTVSH','MTV St. Michaelisdonn'
'MTV%20Wilster','71221,TTVSH','MTV Wilster'
'MTV%20Wrohm','70008,TTVSH','MTV Wrohm'
'M%C3%BCnsterdorfer%20SV','71236,TTVSH','Münsterdorfer SV'
'NDTSV%20Holsatia','70167,TTVSH','NDTSV Holsatia'
'Noer-Lindh%C3%B6fter%20SV','70891,TTVSH','Noer-Lindhöfter SV'
'Nusser%20TSV','70261,TTVSH','Nusser TSV'
'Oelixdorfer%20Sch%C3%BCtzen','71265,TTVSH','Oelixdorfer Schützen'
'Osdorfer%20SV','71010,TTVSH','Osdorfer SV'
'Osterbyer%20SV','71030,TTVSH','Osterbyer SV'
'Osterr%C3%B6nfelder%20TSV','71032,TTVSH','Osterrönfelder TSV'
'Ostroher%20SC','70045,TTVSH','Ostroher SC'
'Ostsee%20SV%20Scharbeutz','70568,TTVSH','Ostsee SV Scharbeutz'
'Polizei%20SV%20Eutin','70564,TTVSH','Polizei SV Eutin'
'Polizei%20SV%20Flensburg','70075,TTVSH','Polizei SV Flensburg'
'Polizei%20SV%20Kiel','70165,TTVSH','Polizei SV Kiel'
'Polizei%20SV%20Neum%C3%BCnster','70398,TTVSH','Polizei SV Neumünster'
'Post%20SG%20Segeberg','71136,TTVSH','Post SG Segeberg'
'Post%20SV%20Elmshorn','70710,TTVSH','Post SV Elmshorn'
'Post%20SV%20Eutin','70550,TTVSH','Post SV Eutin'
'Post%20SV%20Heide','70011,TTVSH','Post SV Heide'
'Post%20SV%20Itzehoe','71582,TTVSH','Post SV Itzehoe'
'Post%20SV%20Lauenburg','70246,TTVSH','Post SV Lauenburg'
'Post%20SV%20Neum%C3%BCnster','70380,TTVSH','Post SV Neumünster'
'Post%20SV%20Oldesloe','71269,TTVSH','Post SV Oldesloe'
'Post/Telekom%20SV%20Kiel-Kronsh.','70121,TTVSH','Post/Telekom SV Kiel-Kronsh.'
'Preetzer%20TSV','70815,TTVSH','Preetzer TSV'
'Raisdorfer%20TSV','70805,TTVSH','Raisdorfer TSV'
'Ratzeburger%20SV','70262,TTVSH','Ratzeburger SV'
'Rendsburger%20TSV','70905,TTVSH','Rendsburger TSV'
'R%C3%B6demisser%20SV','70449,TTVSH','Rödemisser SV'
'Rot-Schwarz%20Kiel','70183,TTVSH','Rot-Schwarz Kiel'
'Rot-Wei%C3%9F%20Kiebitzreihe','71574,TTVSH','Rot-Weiß Kiebitzreihe'
'RSV%20Landkirchen','70658,TTVSH','RSV Landkirchen'
'Ruder-Gesellschaft%20Lauenburg','70257,TTVSH','Ruder-Gesellschaft Lauenburg'
'SC%20Ellerau','71197,TTVSH','SC Ellerau'
'SC%20Elmenhorst','71286,TTVSH','SC Elmenhorst'
'SC%20Fortuna%20Wellsee%20Kiel','70227,TTVSH','SC Fortuna Wellsee Kiel'
'SC%20Gut%20Heil%20Neum%C3%BCnster','70407,TTVSH','SC Gut Heil Neumünster'
'SC%20Hasenmoor','71623,TTVSH','SC Hasenmoor'
'SC%20Hohenaspe','71594,TTVSH','SC Hohenaspe'
'SC%20Kak%C3%B6hl','70806,TTVSH','SC Kaköhl'
'SC%20Kisdorf','71158,TTVSH','SC Kisdorf'
'SC%20Mittelpunkt%20Nortorf','73127,TTVSH','SC Mittelpunkt Nortorf'
'SC%20Pinneberg','70738,TTVSH','SC Pinneberg'
'SC%20Rothenhausen','70283,TTVSH','SC Rothenhausen'
'SC%20Schwarz-Wei%C3%9F%20Kellenhusen','70613,TTVSH','SC Schwarz-Weiß Kellenhusen'
'Schellhorner%20Gilde','70824,TTVSH','Schellhorner Gilde'
'Schmalfelder%20SV','71534,TTVSH','Schmalfelder SV'
'Sch%C3%B6nberger%20TSV','70817,TTVSH','Schönberger TSV'
'Sch%C3%BClper%20SV','70915,TTVSH','Schülper SV'
'Sereetzer%20SV%2003','73183,TTVSH','Sereetzer SV 03'
'SG%20Hohenfelde','70850,TTVSH','SG Hohenfelde'
'SG%20K%C3%B6lln-Reisiek','70726,TTVSH','SG Kölln-Reisiek'
'SG%20Padenstedt','71435,TTVSH','SG Padenstedt'
'SG%20Seth','71142,TTVSH','SG Seth'
'SG%20Westend%20Neum%C3%BCnster','70392,TTVSH','SG Westend Neumünster'
'SIG%20Elmenhorst','71723,TTVSH','SIG Elmenhorst'
'Sportfr.%20Grande-Kuddew%C3%B6rde','71316,TTVSH','Sportfr. Grande-Kuddewörde'
'Sportfreunde%20Pinneberg','70780,TTVSH','Sportfreunde Pinneberg'
'SpVg.%20Eidertal%20Molfsee','70931,TTVSH','SpVg. Eidertal Molfsee'
'SpVg.%20Giekau','71671,TTVSH','SpVg. Giekau'
'SpVg.%20P%C3%B6nitz','70573,TTVSH','SpVg. Pönitz'
'SSC%20Hagen%20Ahrensburg','71270,TTVSH','SSC Hagen Ahrensburg'
'SSV%20Gro%C3%9F%20Kummerfeld','71540,TTVSH','SSV Groß Kummerfeld'
'SSV%20G%C3%BCster','70254,TTVSH','SSV Güster'
'SSV%20Hennstedt','71378,TTVSH','SSV Hennstedt'
'SSV%20Lunden','70035,TTVSH','SSV Lunden'
'SSV%20Marina%20Wendtorf','70842,TTVSH','SSV Marina Wendtorf'
'SSV%20N%C3%BCbbel','71434,TTVSH','SSV Nübbel'
'SSV%20Schafflund','71119,TTVSH','SSV Schafflund'
'SSV%20Schnakenbek','70279,TTVSH','SSV Schnakenbek'
'SSV%20Waldesruh-Welmbuettel','70053,TTVSH','SSV Waldesruh-Welmbuettel'
'SSV%20Ziethen','70236,TTVSH','SSV Ziethen'
'Suchsdorfer%20SV%20Kiel','70215,TTVSH','Suchsdorfer SV Kiel'
'S%C3%BCderholmer%20SV','70037,TTVSH','Süderholmer SV'
'SuF%20Herrnburg','60000,TTVSH','SuF Herrnburg'
'SuS%20Waldenau','70760,TTVSH','SuS Waldenau'
'SV%20Adelby','70077,TTVSH','SV Adelby'
'SV%20Blau-Wei%C3%9F%20Wesselburen','70030,TTVSH','SV Blau-Weiß Wesselburen'
'SV%20B%C3%B6neb%C3%BCttel-%20Husberg','70844,TTVSH','SV Bönebüttel- Husberg'
'SV%20Boostedt','71140,TTVSH','SV Boostedt'
'SV%20Brokdorf','72291,TTVSH','SV Brokdorf'
'SV%20Dingerdonn','72001,TTVSH','SV Dingerdonn'
'SV%20Dissau','70583,TTVSH','SV Dissau'
'SV%20Ditmarsia%20Albersdorf','71375,TTVSH','SV Ditmarsia Albersdorf'
'SV%20Ellingstedt','71058,TTVSH','SV Ellingstedt'
'SV%20Enge-Sande','70488,TTVSH','SV Enge-Sande'
'SV%20Farnewinkel-Nindorf','70058,TTVSH','SV Farnewinkel-Nindorf'
'SV%20Fehmarn','70659,TTVSH','SV Fehmarn'
'SV%20Felm','71862,TTVSH','SV Felm'
'SV%20Fleckeby','71023,TTVSH','SV Fleckeby'
'SV%20Fockbek','71004,TTVSH','SV Fockbek'
'SV%20Fortuna%20B%C3%B6sdorf','70819,TTVSH','SV Fortuna Bösdorf'
'SV%20Fortuna%20Stampe','71003,TTVSH','SV Fortuna Stampe'
'SV%20Friedrichsgabe','71198,TTVSH','SV Friedrichsgabe'
'SV%20Friedrichsort','70174,TTVSH','SV Friedrichsort'
'SV%20Frisia%2003%20Risum-Lindholm','70544,TTVSH','SV Frisia 03 Risum-Lindholm'
'SV%20Gottrupel','71124,TTVSH','SV Gottrupel'
'SV%20Gr%C3%B6nwohld','71298,TTVSH','SV Grönwohld'
'SV%20Gro%C3%9F%20Nordende','72207,TTVSH','SV Groß Nordende'
'SV%20Gro%C3%9Fenaspe','71144,TTVSH','SV Großenaspe'
'SV%20Gro%C3%9Fenbrode','70599,TTVSH','SV Großenbrode'
'SV%20Gr%C3%BCn-Wei%C3%9F%20Bovenau','70949,TTVSH','SV Grün-Weiß Bovenau'
'SV%20Gr%C3%BCn-Wei%C3%9F%20Neritz','72250,TTVSH','SV Grün-Weiß Neritz'
'SV%20Hagen','71178,TTVSH','SV Hagen'
'SV%20Hamberge','71334,TTVSH','SV Hamberge'
'SV%20Hammer%20Kiel','70216,TTVSH','SV Hammer Kiel'
'SV%20Hammoor','71297,TTVSH','SV Hammoor'
'SV%20Hans%C3%BChn','70601,TTVSH','SV Hansühn'
'SV%20Hemme','71408,TTVSH','SV Hemme'
'SV%20Hemmingstedt','70009,TTVSH','SV Hemmingstedt'
'SV%20Holtsee','70965,TTVSH','SV Holtsee'
'SV%20H%C3%B6rnerkirchen','70788,TTVSH','SV Hörnerkirchen'
'SV%20H%C3%BCttener%20Berge','71014,TTVSH','SV Hüttener Berge'
'SV%20Kasseedorf','72296,TTVSH','SV Kasseedorf'
'SV%20Kieholm','71121,TTVSH','SV Kieholm'
'SV%20Lieth','70781,TTVSH','SV Lieth'
'SV%20Meddewade','71827,TTVSH','SV Meddewade'
'SV%20Preu%C3%9Fen%20Reinfeld','71280,TTVSH','SV Preußen Reinfeld'
'SV%20Probsteierhagen','70821,TTVSH','SV Probsteierhagen'
'SV%20Rot-Wei%C3%9F%20Moisling','70342,TTVSH','SV Rot-Weiß Moisling'
'SV%20Rugenbergen','70757,TTVSH','SV Rugenbergen'
'SV%20Schmalensee','71179,TTVSH','SV Schmalensee'
'SV%20Schwarz-Wei%C3%9F%20Westerrade','71152,TTVSH','SV Schwarz-Weiß Westerrade'
'SV%20Siek','71287,TTVSH','SV Siek'
'SV%20Todesfelde','71154,TTVSH','SV Todesfelde'
'SV%20Tungendorf','70381,TTVSH','SV Tungendorf'
'SV%20Wallsb%C3%BCll','71481,TTVSH','SV Wallsbüll'
'SV%20Wasbek','71005,TTVSH','SV Wasbek'
'SV%20Wittenborn','71560,TTVSH','SV Wittenborn'
'SZ%20Arlewatt','70506,TTVSH','SZ Arlewatt'
'SZ%20Ohrstedt','70411,TTVSH','SZ Ohrstedt'
'TC%20Gr%C3%BCn-Wei%C3%9F%20Oldenburg','70652,TTVSH','TC Grün-Weiß Oldenburg'
'THW%20Kiel','70184,TTVSH','THW Kiel'
'Tralauer%20SV','71320,TTVSH','Tralauer SV'
'TS%20Einfeld%20Neum%C3%BCnster','70394,TTVSH','TS Einfeld Neumünster'
'TS%20Schenefeld','71263,TTVSH','TS Schenefeld'
'TSB%20Flensburg','70083,TTVSH','TSB Flensburg'
'TSG%20Concordia%20Sch%C3%B6nkirchen','70828,TTVSH','TSG Concordia Schönkirchen'
'TSV" möwe"="" hamdorf',="" '71431,ttvsh','2737');"="" id="2737">TSV "Möwe" Hamdorf'
'TSV%2005%20Neum%C3%BCnster','70385,TTVSH','TSV 05 Neumünster'
'TSV%20Altenholz','70957,TTVSH','TSV Altenholz'
'TSV%20Amrum','70491,TTVSH','TSV Amrum'
'TSV%20Aukrug','70916,TTVSH','TSV Aukrug'
'TSV%20Badendorf','71355,TTVSH','TSV Badendorf'
'TSV%20Bargteheide','71276,TTVSH','TSV Bargteheide'
'TSV%20Barsbek','70799,TTVSH','TSV Barsbek'
'TSV%20Benz%20N%C3%BCchel','70671,TTVSH','TSV Benz Nüchel'
'TSV%20Beringstedt','71035,TTVSH','TSV Beringstedt'
'TSV%20Berkenthin','70252,TTVSH','TSV Berkenthin'
'TSV%20B%C3%B6el-Mohrkirch','71054,TTVSH','TSV Böel-Mohrkirch'
'TSV%20Bollingstedt-Gammellund','71513,TTVSH','TSV Bollingstedt-Gammellund'
'TSV%20Bordesholm','70910,TTVSH','TSV Bordesholm'
'TSV%20Borgstedt','70963,TTVSH','TSV Borgstedt'
'TSV%20Borsfleth','71268,TTVSH','TSV Borsfleth'
'TSV%20Brokstedt','71226,TTVSH','TSV Brokstedt'
'TSV%20Brunsb%C3%BCttel','70041,TTVSH','TSV Brunsbüttel'
'TSV%20Buchholz','70031,TTVSH','TSV Buchholz'
'TSV%20B%C3%BCsum','70043,TTVSH','TSV Büsum'
'TSV%20Dahme','70666,TTVSH','TSV Dahme'
'TSV%20Dellstedt','70013,TTVSH','TSV Dellstedt'
'TSV%20Doppeleiche%20Jagel','71061,TTVSH','TSV Doppeleiche Jagel'
'TSV%20Drelsdorf-Ahrensh%C3%B6ft-Bohmstedt','70423,TTVSH','TSV Drelsdorf-Ahrenshöft-Bohmstedt'
'TSV%20Eddelak','70042,TTVSH','TSV Eddelak'
'TSV%20Eggebek','71463,TTVSH','TSV Eggebek'
'TSV%20Eintracht%20Gro%C3%9F%20Gr%C3%B6nau','70305,TTVSH','TSV Eintracht Groß Grönau'
'TSV%20Ellerbek','70688,TTVSH','TSV Ellerbek'
'TSV%20Elpersb%C3%BCttel-Eesch','70059,TTVSH','TSV Elpersbüttel-Eesch'
'TSV%20Erfde','71050,TTVSH','TSV Erfde'
'TSV%20Fahretoft-Waygaard','70498,TTVSH','TSV Fahretoft-Waygaard'
'TSV%20Flintbek','70979,TTVSH','TSV Flintbek'
'TSV%20Gadeland%20Neum%C3%BCnster','70395,TTVSH','TSV Gadeland Neumünster'
'TSV%20Goldebek','70511,TTVSH','TSV Goldebek'
'TSV%20Goosefeld','70893,TTVSH','TSV Goosefeld'
'TSV%20Grabau','71285,TTVSH','TSV Grabau'
'TSV%20Gremersdorf','70635,TTVSH','TSV Gremersdorf'
'TSV%20Gro%C3%9Fsolt','71113,TTVSH','TSV Großsolt'
'TSV%20Gudow','70240,TTVSH','TSV Gudow'
'TSV%20G%C3%BClzow','70297,TTVSH','TSV Gülzow'
'TSV%20Gut-Heil%20Heist','70718,TTVSH','TSV Gut-Heil Heist'
'TSV%20Haselund','70453,TTVSH','TSV Haselund'
'TSV%20Heiligenhafen','70609,TTVSH','TSV Heiligenhafen'
'TSV%20H%C3%BCrup','71475,TTVSH','TSV Hürup'
'TSV%20Husby','71109,TTVSH','TSV Husby'
'TSV%20Jarplund-Weding','71111,TTVSH','TSV Jarplund-Weding'
'TSV%20J%C3%B6rl','71478,TTVSH','TSV Jörl'
'TSV%20Kappeln','71068,TTVSH','TSV Kappeln'
'TSV%20Kattendorf','71547,TTVSH','TSV Kattendorf'
'TSV%20Klausdorf','70812,TTVSH','TSV Klausdorf'
'TSV%20Kosel','70953,TTVSH','TSV Kosel'
'TSV%20Kremperheide','71214,TTVSH','TSV Kremperheide'
'TSV%20Kronshagen','70922,TTVSH','TSV Kronshagen'
'TSV%20Kroog%20Kiel','70223,TTVSH','TSV Kroog Kiel'
'TSV%20Kropp','71057,TTVSH','TSV Kropp'
'TSV%20K%C3%BCcknitz','70345,TTVSH','TSV Kücknitz'
'TSV%20Ladelund','70486,TTVSH','TSV Ladelund'
'TSV%20Langenhorn','70439,TTVSH','TSV Langenhorn'
'TSV%20Lensahn','70664,TTVSH','TSV Lensahn'
'TSV%20Lepahn','70804,TTVSH','TSV Lepahn'
'TSV%20Lola%20Hohenlockstedt','71211,TTVSH','TSV Lola Hohenlockstedt'
'TSV%20L%C3%BCtjenburg','70802,TTVSH','TSV Lütjenburg'
'TSV%20L%C3%BCtjensee','71292,TTVSH','TSV Lütjensee'
'TSV%20Malente','70557,TTVSH','TSV Malente'
'TSV%20Melsdorf','70906,TTVSH','TSV Melsdorf'
'TSV%20Mildstedt','70442,TTVSH','TSV Mildstedt'
'TSV%20Mollhagen','71278,TTVSH','TSV Mollhagen'
'TSV%20Morsum','70474,TTVSH','TSV Morsum'
'TSV%20Munkbrarup','71104,TTVSH','TSV Munkbrarup'
'TSV%20Nahe','71137,TTVSH','TSV Nahe'
'TSV%20Neuwittenbek','71036,TTVSH','TSV Neuwittenbek'
'TSV%20Nord%20Harrislee','71471,TTVSH','TSV Nord Harrislee'
'TSV%20Nordstrand%2003','70542,TTVSH','TSV Nordstrand 03'
'TSV%20Oldenswort','70533,TTVSH','TSV Oldenswort'
'TSV%20Oldersbek','70448,TTVSH','TSV Oldersbek'
'TSV%20Ostenfeld-Wittbek-Winnert','70431,TTVSH','TSV Ostenfeld-Wittbek-Winnert'
'TSV%20Ostseebad%20Gr%C3%B6mitz','70667,TTVSH','TSV Ostseebad Grömitz'
'TSV%20Owschlag','71000,TTVSH','TSV Owschlag'
'TSV%20Pansdorf','70561,TTVSH','TSV Pansdorf'
'TSV%20Pellworm','70507,TTVSH','TSV Pellworm'
'TSV%20Pl%C3%B6n','70800,TTVSH','TSV Plön'
'TSV%20Prisdorf','70704,TTVSH','TSV Prisdorf'
'TSV%20Quellenhaupt%20Bornh%C3%B6ved','71147,TTVSH','TSV Quellenhaupt Bornhöved'
'TSV%20Ratekau','70569,TTVSH','TSV Ratekau'
'TSV%20Rot-Wei%C3%9F%20Nieb%C3%BCll','70480,TTVSH','TSV Rot-Weiß Niebüll'
'TSV%20Russee%20Kiel','70229,TTVSH','TSV Russee Kiel'
'TSV%20Schilksee','70133,TTVSH','TSV Schilksee'
'TSV%20Schleiharde','71081,TTVSH','TSV Schleiharde'
'TSV%20Schwarzenbek','71683,TTVSH','TSV Schwarzenbek'
'TSV%20Schwarz-Rot%20Sch%C3%BClp','71724,TTVSH','TSV Schwarz-Rot Schülp'
'TSV%20Seedorf-Sterley','70266,TTVSH','TSV Seedorf-Sterley'
'TSV%20Seesterm%C3%BCher%20Marsch','70709,TTVSH','TSV Seestermüher Marsch'
'TSV%20Selent','70810,TTVSH','TSV Selent'
'TSV%20Selk','71094,TTVSH','TSV Selk'
'TSV%20Siems','70304,TTVSH','TSV Siems'
'TSV%20Sparrieshoop','70739,TTVSH','TSV Sparrieshoop'
'TSV%20St.%20Margarethen','71569,TTVSH','TSV St. Margarethen'
'TSV%20Stadum','70484,TTVSH','TSV Stadum'
'TSV%20Stedesand','70494,TTVSH','TSV Stedesand'
'TSV%20Stein%20TTVSH)','70882,TTVSH','TSV Stein TTVSH)'
'TSV%20Sterup','71472,TTVSH','TSV Sterup'
'TSV%20S%C3%BCderbrarup','71049,TTVSH','TSV Süderbrarup'
'TSV%20S%C3%BCderl%C3%BCgum','70473,TTVSH','TSV Süderlügum'
'TSV%20S%C3%BCsel','70674,TTVSH','TSV Süsel'
'TSV%20Tarp','71469,TTVSH','TSV Tarp'
'TSV%20Tinnum','70493,TTVSH','TSV Tinnum'
'TSV%20Travem%C3%BCnde','70302,TTVSH','TSV Travemünde'
'TSV%20Trittau','71294,TTVSH','TSV Trittau'
'TSV%20Uetersen','70773,TTVSH','TSV Uetersen'
'TSV%20Vineta%20Audorf','70932,TTVSH','TSV Vineta Audorf'
'TSV%20Vorw%C3%A4rts%20Hademarschen','70912,TTVSH','TSV Vorwärts Hademarschen'
'TSV%20Wacken','71593,TTVSH','TSV Wacken'
'TSV%20Wankendorf','70813,TTVSH','TSV Wankendorf'
'TSV%20Weddingstedt','71384,TTVSH','TSV Weddingstedt'
'TSV%20Wentorf-Sandesneben','70234,TTVSH','TSV Wentorf-Sandesneben'
'TSV%20Wewelsfleth','71576,TTVSH','TSV Wewelsfleth'
'TSV%20Wiedingharde','70535,TTVSH','TSV Wiedingharde'
'TSV%20Wiemersdorf','71541,TTVSH','TSV Wiemersdorf'
'TTC%20Bad%20Schwartau','70581,TTVSH','TTC Bad Schwartau'
'TTC%20DIE%20STERNE%20Elmshorn','73041,TTVSH','TTC DIE STERNE Elmshorn'
'TTC%20Grinau','72011,TTVSH','TTC Grinau'
'TTC%20Gr%C3%BCn-Weiss%2062%20Flensburg','70104,TTVSH','TTC Grün-Weiss 62 Flensburg'
'TTC%20Gr%C3%BCn-Wei%C3%9F%20Lanze','71644,TTVSH','TTC Grün-Weiß Lanze'
'TTC%20H%C3%B6gel','71842,TTVSH','TTC Högel'
'TTC%20Jardelund','71126,TTVSH','TTC Jardelund'
'TTC%20Klein%20Gladebr%C3%BCgge','71637,TTVSH','TTC Klein Gladebrügge'
'TTC%20L%C3%A4gerdorf','71231,TTVSH','TTC Lägerdorf'
'TTC%20L%C3%BCbeck','70377,TTVSH','TTC Lübeck'
'TTC%20M%C3%B6lln','70251,TTVSH','TTC Mölln'
'TTC%20Norderstedt','71860,TTVSH','TTC Norderstedt'
'TTC%20Pinneberg','70786,TTVSH','TTC Pinneberg'
'TTC%20Ramsharde','70088,TTVSH','TTC Ramsharde'
'TTC%20Rendsw%C3%BChren','71718,TTVSH','TTC Rendswühren'
'TTC%20Rot-Wei%C3%9F%20Schleswig','71085,TTVSH','TTC Rot-Weiß Schleswig'
'TTC%20Seeth-Ekholt','70763,TTVSH','TTC Seeth-Ekholt'
'TTC%20Stadtfeld','72861,TTVSH','TTC Stadtfeld'
'TTC%20Victoria%2060%20L%C3%BCbeck','71620,TTVSH','TTC Victoria 60 Lübeck'
'TTG%20im%20MSF%20Idstedt','71619,TTVSH','TTG im MSF Idstedt'
'TTV%20Koldenb%C3%BCttel','70434,TTVSH','TTV Koldenbüttel'
'TuS%20Appen','70779,TTVSH','TuS Appen'
'TuS%20Borstel-Hohenraden','70772,TTVSH','TuS Borstel-Hohenraden'
'TUS%20Busdorf','71078,TTVSH','TUS Busdorf'
'TuS%20Collegia%20J%C3%BCbek','71055,TTVSH','TuS Collegia Jübek'
'TuS%20Dassendorf','71740,TTVSH','TuS Dassendorf'
'TuS%20Esingen','70712,TTVSH','TuS Esingen'
'TuS%20Fahrenkrug','71559,TTVSH','TuS Fahrenkrug'
'TuS%20Felde','70930,TTVSH','TuS Felde'
'TuS%20Gaarden','70148,TTVSH','TuS Gaarden'
'TuS%20Hartenholm','71153,TTVSH','TuS Hartenholm'
'TuS%20Hasloh','70750,TTVSH','TuS Hasloh'
'TuS%20Hasseldieksdamm/Mettenhof','70225,TTVSH','TuS Hasseldieksdamm/Mettenhof'
'TUS%20Havetoft','71485,TTVSH','TUS Havetoft'
'TuS%20Hemdingen-Bilsen','70746,TTVSH','TuS Hemdingen-Bilsen'
'TuS%20Hohwacht','70811,TTVSH','TuS Hohwacht'
'TuS%20Hoisdorf','71416,TTVSH','TuS Hoisdorf'
'TuS%20Holstein%20Quickborn','70705,TTVSH','TuS Holstein Quickborn'
'TuS%20Holtenau','70182,TTVSH','TuS Holtenau'
'TuS%20Holzbunge','70977,TTVSH','TuS Holzbunge'
'TuS%20Krempe','71210,TTVSH','TuS Krempe'
'TuS%20L%C3%BCbeck','70333,TTVSH','TuS Lübeck'
'TuS%20Rotenhof%20Rendsburg','70924,TTVSH','TuS Rotenhof Rendsburg'
'TuS%20Stuvenborn-Sieversh%C3%BCtten','71164,TTVSH','TuS Stuvenborn-Sievershütten'
'TuS%20Tating','70469,TTVSH','TuS Tating'
'TuS%20Teutonia%20Alveslohe','71175,TTVSH','TuS Teutonia Alveslohe'
'TuS%20Wakendorf-G%C3%B6tzberg','71167,TTVSH','TuS Wakendorf-Götzberg'
'TV%20Gut-Heil%20Wrist','71586,TTVSH','TV Gut-Heil Wrist'
'TV%20Haseldorf','70719,TTVSH','TV Haseldorf'
'TV%20Jahn%20Kiel','70149,TTVSH','TV Jahn Kiel'
'TV%20Trappenkamp','71155,TTVSH','TV Trappenkamp'
'VFB%20L%C3%BCbeck','70306,TTVSH','VFB Lübeck'
'VFL%20Bad%20Schwartau','70681,TTVSH','VFL Bad Schwartau'
'VfL%20Eiche%20Idstedt-Neuberend','71522,TTVSH','VfL Eiche Idstedt-Neuberend'
'VfL%20Kellinghusen','71224,TTVSH','VfL Kellinghusen'
'VfL%20Oldesloe','71290,TTVSH','VfL Oldesloe'
'VFL%20Rethwisch','71282,TTVSH','VFL Rethwisch'
'VFL%20Sch%C3%B6nberg','70267,TTVSH','VFL Schönberg'
'VFL%20Struvenh%C3%BCtten','71562,TTVSH','VFL Struvenhütten'
'VFL%20Tremsb%C3%BCttel','71324,TTVSH','VFL Tremsbüttel'
'VfR%20Laboe','70809,TTVSH','VfR Laboe'
'VfR%20Neum%C3%BCnster','70404,TTVSH','VfR Neumünster'
'Vo%C3%9Flocher%20SV','71822,TTVSH','Voßlocher SV'
'VSG%20Stapelfeld','71325,TTVSH','VSG Stapelfeld'
'Wellingdorfer%20TV%20Kiel','70154,TTVSH','Wellingdorfer TV Kiel'
'Westerr%C3%B6nfelder%20SV','70914,TTVSH','Westerrönfelder SV'
'Wiker%20SV%20Kiel','70160,TTVSH','Wiker SV Kiel'
'WSV%20Tangstedt','71279,TTVSH','WSV Tangstedt'
'TTC%20Lippstadt','113050,WTTV','TTC Lippstadt'
'TTC%20L%C3%B6venich','151039,WTTV','TTC Lövenich'
'TTC%20L%C3%BCnen-Wethmar','177002,WTTV','TTC Lünen-Wethmar'
'TTC%20Mariaweiler','158018,WTTV','TTC Mariaweiler'
'TTC%20Marsberg','183027,WTTV','TTC Marsberg'
'TTC%20Meiste','113044,WTTV','TTC Meiste'
'TTC%20Mennigh%C3%BCffen','182008,WTTV','TTC Mennighüffen'
'TTC%20Mersch-Pattern','158040,WTTV','TTC Mersch-Pattern'
'TTC%20Merzenhausen','159017,WTTV','TTC Merzenhausen'
'TTC%20Merzenich','158029,WTTV','TTC Merzenich'
'TTC%20MJK%20Herten','176039,WTTV','TTC MJK Herten'
'TTC%20M%C3%B6drath','151007,WTTV','TTC Mödrath'
'TTC%20Niederbergheim','113048,WTTV','TTC Niederbergheim'
'TTC%20Niederzier-Ellen','158005,WTTV','TTC Niederzier-Ellen'
'TTC%20Oelde','189015,WTTV','TTC Oelde'
'TTC%20Oeynhausen','183009,WTTV','TTC Oeynhausen'
'TTC%20Oidtweiler','159007,WTTV','TTC Oidtweiler'
'TTV%20Hamborn%202010%20e.V.','148011,WTTV','TTV Hamborn 2010 e.V.'
'TTC%20Olympia%20M%C3%BClheim','148012,WTTV','TTC Olympia Mülheim'
'TTC%20Orsbeck','143035,WTTV','TTC Orsbeck'
'TTC%20Pelkum','112047,WTTV','TTC Pelkum'
'TTC%20Pingsdorf-Badorf','151031,WTTV','TTC Pingsdorf-Badorf'
'TTC%20Plittersdorf','154046,WTTV','TTC Plittersdorf'
'TTC%20Post%20Hiltrop','111007,WTTV','TTC Post Hiltrop'
'TTC%20Rahden','186036,WTTV','TTC Rahden'
'TTC%20Ramershoven','154008,WTTV','TTC Ramershoven'
'TTC%20Retzen','184013,WTTV','TTC Retzen'
'TTC%20RG%20Porz','153027,WTTV','TTC RG Porz'
'TTC%20Rheindahlen','143009,WTTV','TTC Rheindahlen'
'TTC%20R%C3%B6dingen-H%C3%B6llen','158035,WTTV','TTC Rödingen-Höllen'
'TTC%20R%C3%B6dinghausen','182009,WTTV','TTC Rödinghausen'
'TTC%20Rondorf','151057,WTTV','TTC Rondorf'
'TTC%20R%C3%B6sberg','154025,WTTV','TTC Rösberg'
'TTC%20Rotthausen','176012,WTTV','TTC Rotthausen'
'TTC%20RW%20Esch','151008,WTTV','TTC RW Esch'
'TTC%20RW%20Oberlar','156016,WTTV','TTC RW Oberlar'
'TTC%20Schiefbahn','147005,WTTV','TTC Schiefbahn'
'TTC%20Schonnebeck','145044,WTTV','TTC Schonnebeck'
'TTC%20Schuckenbaum','184001,WTTV','TTC Schuckenbaum'
'TTC%20Schwalbe%20Bergneustadt','152010,WTTV','TTC Schwalbe Bergneustadt'
'TTC%20Schwelm/Berghausen','114001,WTTV','TTC Schwelm/Berghausen'
'TTC%20SG%20Selm','177012,WTTV','TTC SG Selm'
'TTC%20SG%20Steele','145008,WTTV','TTC SG Steele'
'TTC%20Simonswerk%20Rheda','189001,WTTV','TTC Simonswerk Rheda'
